# /wind_estimator/goyal/wind/recceipt_time, /wind_estimator/goyal/wind/twist/twist/linear/z, /wind_estimator/goyal/wind/3sig/lower/recceipt_time, /wind_estimator/goyal/wind/3sig/lower/twist/linear/z, /wind_estimator/goyal/wind/3sig/upper/recceipt_time, /wind_estimator/goyal/wind/3sig/upper/twist/linear/z, /wind_estimator/movingAverage/wind/recceipt_time, /wind_estimator/movingAverage/wind/twist/linear/z, /wind_estimator/unfiltered/wind/recceipt_time, /wind_estimator/unfiltered/wind/twist/linear/z, /wind_estimator/swkf/wind/recceipt_time, /wind_estimator/swkf/wind/twist/twist/linear/z, /wind_estimator/swkf/wind/3sig/lower/recceipt_time, /wind_estimator/swkf/wind/3sig/lower/twist/linear/z, /wind_estimator/swkf/wind/3sig/upper/recceipt_time, /wind_estimator/swkf/wind/3sig/upper/twist/linear/z
1511049041.8064002991, -0.21091266541165984427, 1511049041.806375742, -0.8510936691574241264, 1511049041.8064050674, 0.42926833833410438235, 1511049041.8064138889, -0.08771112537334684045, 1511049041.8063950539, 0.2298404250681531924, 1511049041.806419611, 0.17627804779120864742, 1511049041.8064329624, -0.21808011690623535506, 1511049041.8064289093, 0.57063621248865259439
1511049042.8121016026, -0.21116816284832670703, 1511049042.8120808601, -0.85148463466713142367, 1511049042.8121073246, 0.42914830897047795411, 1511049042.8121211529, -0.08772139811152625255, 1511049042.8121163845, 0.18736484628250582585, 1511049042.8121297359, 0.17633921752130776728, 1511049042.8121435642, -0.21803057167333822486, 1511049042.8121345043, 0.5707090067159537039
1511049043.8161594868, -0.21058453756418263336, 1511049043.8161394596, -0.85133555764149482226, 1511049043.816164732, 0.43016648251312961104, 1511049043.8161783218, -0.087731728972055209037, 1511049043.8161735535, 0.18701611218525818203, 1511049043.8161869049, 0.17639303199764250207, 1511049043.8162014484, -0.21798459273256171054, 1511049043.8161919117, 0.5707706567278467702
1511049044.8132038116, -0.21044062758808668168, 1511049044.8131825924, -0.85176475153718300692, 1511049044.8132090569, 0.43088349636100964357, 1511049044.8132259846, -0.087743482989429355534, 1511049044.8132178783, 0.17847717111412153557, 1511049044.8132309914, 0.17639705275192127387, 1511049044.8132486343, -0.21797158176687228548, 1511049044.8132400513, 0.57076568727071486098
1511049045.820507288, -0.21044478008035058525, 1511049045.8204958439, -0.85243746262616593157, 1511049045.8205246925, 0.43154790246546470556, 1511049045.8205330372, -0.087760964942143304679, 1511049045.8205194473, 0.14410955907530892395, 1511049045.820538044, 0.17620721672106934297, 1511049045.8205513954, -0.21817711874763931479, 1511049045.8205468655, 0.57059155218977797297
1511049046.8225874901, -0.21046064828090871313, 1511049046.8225729465, -0.85314531896693079904, 1511049046.8225927353, 0.43222402240511337279, 1511049046.8226118088, -0.087771615942200245652, 1511049046.8226037025, 0.18509527501737965682, 1511049046.8226191998, 0.1762479784648324499, 1511049046.8226354122, -0.21813974713869707656, 1511049046.8226270676, 0.57063570406836194859
1511049047.8132760525, -0.21044798213979454271, 1511049047.8132660389, -0.85381469825260247752, 1511049047.8132894039, 0.4329187339730133921, 1511049047.8132607937, -0.087785587230073527931, 1511049047.8132493496, 0.16517354811929932379, 1511049047.8132708073, 0.17619597202811876357, 1511049047.813284874, -0.21816836861456379015, 1511049047.813280344, 0.5705603126708013173
1511049048.822271347, -0.21042049349459773788, 1511049048.8222601414, -0.85449467501164555472, 1511049048.8222870827, 0.43365368802245002344, 1511049048.8222541809, -0.08778823742343137837, 1511049048.8222391605, 0.23310011521190077133, 1511049048.8222653866, 0.17651197994061001983, 1511049048.8222808838, -0.21787131210088278577, 1511049048.822275877, 0.57089527198210276993
1511049049.8227539062, -0.21050387673378556652, 1511049049.8227431774, -0.85527184014257828792, 1511049049.8227682114, 0.43426408667500715488, 1511049049.8227372169, -0.08778138831662163355, 1511049049.8227248192, 0.29009591621746388945, 1511049049.8227484226, 0.17715477430072881782, 1511049049.8227632046, -0.21722813105425128888, 1511049049.8227586746, 0.57153767965570889675
1511049050.8223862648, -0.21059240782542262838, 1511049050.8223760128, -0.85605397601782518002, 1511049050.8224000931, 0.43486916036697986776, 1511049050.8223690987, -0.087768476165601960748, 1511049050.8223567009, 0.32647418147706580571, 1511049050.8223810196, 0.17801722853991208684, 1511049050.8223955631, -0.21636331537610731246, 1511049050.8223910332, 0.57239777245593148614
1511049051.8205883503, -0.21049828790178559679, 1511049051.8205780983, -0.85665134463925296515, 1511049051.8206019402, 0.43565476883568177158, 1511049051.8205714226, -0.087754875011509067551, 1511049051.8205595016, 0.33060819991632894865, 1511049051.8205831051, 0.17889776303851923078, 1511049051.8205971718, -0.21547715010506462985, 1511049051.8205928802, 0.57327267618210309141
1511049052.8226106167, -0.21079325505785764805, 1511049052.8225903511, -0.85764057183748221291, 1511049052.8226158619, 0.43605406172176697233, 1511049052.8226332664, -0.087746124896260269121, 1511049052.8226249218, 0.30150196685181662737, 1511049052.8226413727, 0.17959874801988903736, 1511049052.8226542473, -0.21477837497330606875, 1511049052.8226459026, 0.57397587101308411572
1511049053.8322882652, -0.21084873659378691735, 1511049053.832277298, -0.85840002881590193873, 1511049053.8323037624, 0.43670255562832815954, 1511049053.8322718143, -0.087734833339253220919, 1511049053.832259655, 0.31675061740132048893, 1511049053.8322823048, 0.1803813352428707828, 1511049053.8322987556, -0.21401704504358595726, 1511049053.8322937489, 0.5747797155293274951
1511049054.8171670437, -0.21083305030275681369, 1511049054.8171479702, -0.85905745134768141114, 1511049054.8171722889, 0.43739135074216783927, 1511049054.8174505234, -0.087720423922478793499, 1511049054.8174438477, 0.33545777600552761921, 1511049054.8174552917, 0.1812961031032525594, 1511049054.8174650669, -0.21306647883968765633, 1511049054.8174607754, 0.57565868504619277513
1511049055.8114542961, -0.21083230871100305803, 1511049055.8114333153, -0.85973934909307780927, 1511049055.8114597797, 0.43807473167107174872, 1511049055.8114769459, -0.087705966351186895325, 1511049055.8114688396, 0.33574670311042192905, 1511049055.8114857674, 0.18218917445110399678, 1511049055.8114995956, -0.21215799625571957199, 1511049055.8114907742, 0.57653634515792751003
